Issue id,Duplicate id
1631362,1632805
1631378,"1631519, 1631669"
1631421,1116565
1631519,1631378
1631575,1621570
1631611,1632754
1631669,1631378
1631670,1630111
1631672,1498512
1631697,757438
1631744,1518518
1631843,1576130
1631876,1494772
1631893,1630694
1632001,1664120
1632189,1632004
1632223,1577029
1632541,1631289
1632570,1632004
1632620,1941335
1632744,1629418
1632754,1631611
1632778,1617673
1632784,1632004
1632805,1631362
1632889,1638794
1632969,1595393
1633185,1376091
1633201,1621570
1633203,"1333161, 1645853, 1653191, 1889409"
1633213,1635106
1633376,1633790
1633414,1576130
1633591,1600210
1633648,1678689
1633751,1630111
1633790,"1328864, 1633376"
1633862,1197159
1633892,"1623400, 1628034"
1633908,1732402
1633916,546254
1633944,1634047
1634269,1592416
1634311,1635696
1634326,1699081
1634368,1475489
1634449,1566308
1634644,1651533
1634683,1492235
1634734,1710004
1634898,1616531
1635017,1366318
1635088,1490614
1635106,1633213
1635175,1220723
1635287,1630111
1635441,1482147
1635503,1566084
1635504,1398567
1635578,1621570
1635623,1627801
1635707,1630435
1635765,1677411
1635825,1611598
1635859,"1615864, 1659322"
1635881,1632318
1636032,1636131
1636060,1487529
1636113,1630111
1636196,1642415
1636200,1607713
1636312,1636729
1636377,1621570
1636454,1557654
1636496,"1638171, 1639142, 1639339, 1645484"
1636654,1637885
1636686,1705498
1636692,1628948
1636729,1636312
1636760,1566084
1636765,706008
1636820,"1636981, 1637368, 1637421"
1636840,1597332
1636981,1636820
1637021,1394241
1637050,1630111
1637080,1485291
1637087,1628535
1637153,1080682
1637326,1629291
1637421,1636820
1637607,1546652
1637746,1762815
1637901,1507582
1637960,946743
1638092,1638514
1638171,1636496
1638264,1638279
1638279,1638264
1638332,1657675
1638352,1639721
1638456,1554399
1638514,1638092
1638701,1615978
1638710,1510087
1638735,1631221
1638739,1612254
1638794,1632889
1638846,1634592
1638958,1775605
1639059,1775648
1639142,1636496
1639177,1639390
1639339,1636496
1639355,167320
1639390,1639177
1639408,1639429
1639418,1639429
1639429,"1639408, 1639418, 1639421, 1639431, 1639444"
1639444,1639429
1639474,1639478
1639501,"1696949, 1718846"
1639526,1347495
1639606,"1639715, 1640043"
1639660,1625774
1639715,1639606
1639965,1639967
1639967,1639965
1640043,1639606
1640049,1201734
1640177,1403483
1640403,1641822
1640774,1763239
1640828,1640615
1640837,1632740
1640852,"1669357, 1672508"
1640862,1640615
1640945,1639131
1640948,"1641507, 1646958"
1640959,1640962
1641086,1641031
1641093,1677941
1641125,"1641445, 1651525"
1641259,1464264
1641276,1639131
1641445,1641125
1641529,1621570
1641533,1643360
1641546,"1601373, 1641240"
1641822,1640403
1642084,"1642111, 1642552, 1642740"
1642111,1642084
1642112,1398567
1642122,1640231
1642139,1502664
1642156,1377100
1642177,1628025
1642183,1628025
1642217,1775731
1642426,1607533
1642431,1646156
1642435,"1644463, 1653065, 1653358, 1657431, 1670274, 1754546"
1642442,1637973
1642550,1650101
1642552,1642084
1642616,1056478
1642623,"1733507, 1771669"
1642645,1630327
1642649,"1645068, 1659629"
1642697,1775851
1642740,1642084
1642982,1651304
1643012,1646958
1643036,1775852
1643067,1646016
1643200,1553397
1643231,1642078
1643360,1641533
1643361,1392361
1643388,1585912
1643424,451689
1643503,1643028
1643508,1556777
1643541,1208194
1643559,1631848
1643583,1621231
1643599,1644296
1643712,1643820
1643719,"1592946, 1645605, 1655157, 1696637, 1772604, 1810767, 1838195, 1853408, 1862164, 1862355, 1874732, 1886368, 1892060, 1898693"
1643860,1643264
1643891,1553682
1643925,1611600
1643942,1643820
1644061,1592562
1644078,1621570
1644296,1643599
1644415,1293420
1644436,1557853
1644450,1643430
1644457,1645078
1644463,1642435
1644499,546254
1644607,1607713
1644726,1645641
1644754,215554
1644756,1314912
1644881,1602220
1644986,1640709
1645028,1640027
1645040,1607713
1645068,1642649
1645161,1022231
1645293,1716237
1645394,"1757962, 1775767"
1645396,1784651
1645484,1636496
1645535,"1619967, 1887093"
1645605,1643719
1645641,1644726
1645648,"1327297, 1430058, 1484262, 1650496, 1684340, 1723550, 1741078, 1912059"
1645688,1645689
1645697,1566084
1645758,1561850
1645771,1582356
1645810,1634650
1645853,1633203
1645958,1507582
1646003,1557987
1646063,"1715157, 1718872, 1795527, 1818114, 1828124, 1849695, 1850330"
1646156,1642431
1646282,1713266
1646283,1645983
1646403,1775855
1646477,1775859
1646504,1398567
1646670,1570947
1646673,"1664212, 1669646"
1646769,444284
1646928,1653925
1646957,1020254
1646958,"1640948, 1643012"
1647059,492320
1647109,1648760
1647197,1469690
1647576,"1646850, 1648021"
1647721,"1663949, 1710654, 1713140"
1647758,1646341
1647938,1649856
1647973,1775538
1648021,1647576
1648136,1646140
1648293,1636508
1648358,1640705
1648385,1655270
1648569,1633957
1648760,1647109
1648918,1220362
1648940,1634650
1648965,1495843
1648985,1648986
1648986,1648985
1649024,1560769
1649130,1416881
1649135,1634650
1649173,1665140
1649394,1649393
1649403,1648465
1649661,1649413
1649689,1642415
1649767,1502666
1649816,1649413
1649826,1631848
1649829,1649413
1649915,1680834
1649972,1650349
1649983,1134514
1650101,1642550
1650162,"1651014, 1651174, 1651395"
1650209,1731824
1650301,1620755
1650302,844092
1650341,167320
1650349,1649972
1650369,"1654747, 1659678"
1650496,1645648
1650511,1493795
1650561,1628405
1650574,1629122
1650603,"1553695, 1654567"
1650635,"1651895, 1682423, 1706311, 1706330"
1650669,1650590
1650683,1650684
1650684,1650683
1650758,1469690
1650880,1653258
1651014,"1650162, 1651427"
1651046,1635927
1651062,1658898
1651144,1607713
1651174,1650162
1651189,1177714
1651277,1775858
1651304,"1642982, 1658909, 1671142"
1651337,1667787
1651372,"1596738, 1652415"
1651395,1650162
1651427,1651014
1651525,1641125
1651533,1634644
1651560,1653774
1651636,1378296
1651644,"1696140, 1709003"
1651800,"1657275, 1712388, 1813366"
1651846,700999
1651895,1650635
1651919,1596738
1651969,1840705
1651978,1651979
1651979,1651978
1652024,"1652166, 1652214, 1652217, 1652226, 1652251, 1652280, 1652297, 1652306, 1652320, 1652346, 1652347, 1652367, 1652370, 1652443, 1652848"
1652165,1596738
1652166,1652024
1652195,1644612
1652214,1652024
1652217,1652024
1652226,1652024
1652237,1668068
1652251,1652024
1652280,1652024
1652293,1596738
1652297,1652024
1652302,1628025
1652306,1652024
1652320,1652024
1652346,1652024
1652347,1652024
1652367,1652024
1652370,1652024
1652394,1775785
1652415,1651372
1652424,1493935
1652443,1652024
1652520,1676240
1652614,1653398
1652621,1637467
1652669,1652666
1652837,1505800
1652848,1652024
1652912,1650590
1652924,1634572
1653065,1642435
1653191,"1633203, 1656045, 1659347, 1706572, 1707568, 1741158"
1653258,1650880
1653358,1642435
1653381,1621570
1653398,1652614
1653436,"1653697, 1654133, 1656152, 1656425"
1653505,1603918
1653590,1542353
1653688,1621570
1653697,1653436
1653774,"1651560, 1679990"
1653839,1653967
1653846,1654066
1653925,1646928
1654066,1653846
1654133,1653436
1654325,311994
1654410,1631848
1654423,1219775
1654536,1704470
1654573,1647047
1654612,1492303
1654640,1319897
1654654,1654728
1654728,1654654
1654756,1717038
1654771,1654772
1654772,1654771
1654793,1742338
1654972,1479048
1655066,1871036
1655157,1643719
1655230,1659949
1655270,1648385
1655347,1655350
1655350,"1644575, 1655347"
1655381,"1656169, 1656603"
1655491,1621570
1655525,"1500404, 1524469, 1616291, 1770826, 1835346"
1655593,1626741
1655647,1775782
1655902,1658039
1655914,1661018
1656139,1636277
1656152,1653436
1656169,1655381
1656198,1621570
1656375,1650874
1656425,1653436
1656573,"1716900, 1785250"
1656603,1655381
1656639,1444406
1656660,1418178
1656837,1657311
1656880,1655398
1657179,1660969
1657249,1657253
1657253,1657249
1657275,1651800
1657294,1566666
1657351,1654122
1657370,1467094
1657383,1661100
1657430,1314912
1657431,1642435
1657526,"1660481, 1664544, 1666113, 1705026"
1657580,1657882
1657675,1638332
1657709,1314912
1657785,453455
1657790,1677952
1657809,1654139
1657810,1787020
1657878,734643
1657882,1657580
1657969,1433263
1658039,1655902
1658103,1713500
1658193,751712
1658229,1293630
1658371,1094357
1658576,1658615
1658616,1775881
1658646,1659237
1658663,873810
1658683,1642415
1658766,1687563
1658770,1588330
1658898,1651062
1658909,1651304
1658912,1621759
1658950,1264608
1658975,843473
1658994,"1662169, 1774998"
1659029,1332447
1659031,1658993
1659090,1659092
1659092,1659090
1659126,1659748
1659128,1659572
1659144,1659334
1659237,1658646
1659322,1635859
1659334,1659144
1659347,1653191
1659387,1464358
1659427,1659428
1659428,1659427
1659440,1656301
1659469,1775776
1659566,1775882
1659572,1659128
1659627,1529323
1659629,1642649
1659702,1775816
1659748,1659126
1659752,1628997
1659843,1656310
1659855,612029
1659879,765619
1659964,1524323
1660277,"1660113, 1661610, 1661981, 1662216, 1662424, 1665296, 1668944"
1660410,1644612
1660414,1529591
1660473,1660474
1660481,1657526
1660500,1660100
1660505,1533480
1660517,1661729
1660651,"1661990, 1663185"
1660688,1338637
1660695,1656310
1660788,1194062
1660951,1661060
1661000,1481092
1661018,1655914
1661100,1657383
1661210,1671504
1661244,1661255
1661253,1470409
1661255,1661244
1661268,1661666
1661288,1799211
1661431,1657212
1661486,1656753
1661521,1659182
1661598,1664566
1661610,1660277
1661656,1656753
1661666,"1650028, 1661268"
1661708,1662693
1661729,1660517
1661743,1235592
1661925,1543036
1661949,1661982
1661950,354493
1661981,1660277
1661982,1661949
1662031,1524874
1662032,1662183
1662071,844092
1662169,1658994
1662183,1662032
1662216,1660277
1662232,1649010
1662333,1662143
1662424,1660277
1662550,1682240
1662638,1411465
1662944,1663022
1663022,1662944
1663028,1663122
1663122,1663028
1663185,1660651
1663281,1624457
1663478,1656415
1663577,"1690480, 1690997, 1698463"
1663621,880415
1663627,1663467
1663808,1775810
1663842,1663003
1663843,792816
1663879,1225162
1663949,1647721
1663960,1664320
1664120,1632001
1664137,1663003
1664155,1621424
1664212,1646673
1664477,1507375
1664481,1667020
1664544,1657526
1664589,557708
1664794,1775642
1664930,1219775
1665050,1540524
1665140,1649173
1665296,1660277
1665349,1607713
1665354,1664921
1665533,1658571
1665674,1536480
1665701,1597791
1665708,1596847
1665942,1666164
1666113,1657526
1666122,734643
1666158,1602994
1666234,1181081
1666493,1668496
1666504,1666471
1666549,1666471
1666629,1666753
1666651,1538668
1666653,1668960
1666688,1666689
1666700,1597222
1666753,1666629
1666823,"1668836, 1673086"
1666824,"1718647, 1742293, 1759141, 1764325, 1782245, 1790267, 1794999, 1796086, 1797040, 1799171, 1800369"
1666836,1667757
1666889,1664824
1666895,1692994
1667020,1664481
1667144,1467094
1667237,504858
1667256,1667261
1667259,1667263
1667261,1667256
1667263,1667259
1667311,1663467
1667467,1662693
1667468,1673229
1667477,"1818231, 1868650, 1874525"
1667563,1663192
1667639,"1857957, 1932621"
1667645,1669747
1667730,892485
1667757,1666836
1667781,1346553
1667785,1667267
1667787,1651337
1667802,1667801
1667931,1670701
1667965,"1674817, 1680244, 1685212"
1668068,1652237
1668087,1671560
1668182,453455
1668276,1561850
1668284,421466
1668438,1899387
1668484,1675624
1668507,1669155
1668678,598587
1668777,"371923, 1668778, 1668779"
1668796,1261301
1668836,1666823
1668920,"1669911, 1671559"
1668944,1660277
1668960,1666653
1669075,1775899
1669084,1669087
1669155,1668507
1669462,1668662
1669646,1646673
1669670,1570678
1669747,1667645
1669901,1617458
1670112,1373006
1670207,1622107
1670245,1663715
1670274,1642435
1670317,1670452
1670356,1671608
1670374,1664921
1670375,1664921
1670392,1520157
1670484,1789291
1670490,"1670304, 1670305, 1670364, 1670413"
1670537,"1670546, 1670595"
1670546,1670537
1670595,1670537
1670619,1670640
1670635,1670643
1670656,1670478
1670665,1670682
1670682,"1670665, 1670683"
1670683,1670682
1670701,1667931
1670922,1643636
1670935,1663160
1670942,1582021
1671011,"791594, 1677674"
1671021,1239653
1671040,1670452
1671064,1775846
1671101,1616517
1671142,1651304
1671273,1657028
1671336,1607383
1671504,1661210
1671525,"1673022, 1719436"
1671559,1668920
1671608,1670356
1671797,1529323
1671820,1411372
1671918,1671813
1672058,1663948
1672061,634697
1672084,1775798
1672164,"1672166, 1672200, 1672313"
1672166,1672164
1672175,"1572084, 1668882"
1672200,1672164
1672334,1403823
1672387,1672139
1672508,1640852
1672509,1673283
1672586,1672587
1672587,1672586
1672608,1664921
1672643,1674358
1672664,1662693
1672723,19184
1672784,1768796
1673183,1673195
1673195,1673183
1673283,1672509
1673429,1673804
1673467,1673340
1673544,1781354
1673563,1637658
1673602,1673598
1673607,1673608
1673621,1673340
1673624,"1700244, 1726790, 1877682, 1878539"
1673669,"1679005, 1681257, 1681576"
1673685,1607713
1673716,1676088
1673733,1677625
1673742,"1675432, 1678510, 1679633, 1682746, 1690132"
1673781,1560769
1673797,1677003
1673804,1673429
1673868,1737145
1673912,878346
1673962,1695788
1673989,1346880
1674103,1621570
1674191,1603238
1674289,1589978
1674301,1816572
1674358,1672643
1674429,1775914
1674531,1781355
1674567,943182
1674603,1712296
1674804,1660952
1674817,1667965
1675001,1022557
1675077,1905420
1675107,1775855
1675373,1569397
1675432,1673742
1675521,1675510
1675541,1733184
1675548,1586047
1675552,1104141
1675624,"1668484, 1675860, 1675993, 1675994, 1676838"
1675678,1705390
1675736,1600337
1675860,1675624
1675870,1468033
1675926,1679497
1675935,"1679388, 1679444"
1675993,1675624
1675994,1675624
1675996,"1676039, 1678190, 1679294, 1680111, 1685919, 1689318, 1697752, 1699243"
1676026,1685387
1676039,"1675996, 1677928, 1678890"
1676088,1673716
1676093,1676892
1676240,1652520
1676248,1760088
1676349,1675919
1676447,1775768
1676492,"1690311, 1694047, 1705185, 1713727, 1718933, 1724444, 1725679, 1726308, 1727492, 1733642, 1738407, 1739578, 1747613, 1748027, 1772880, 1780164, 1788555, 1795957, 1799083"
1676575,1245434
1676621,1781349
1676838,1675624
1677003,1673797
1677035,1675461
1677245,1676746
1677378,1677390
1677411,1635765
1677625,1673733
1677704,1655097
1677828,1554202
1677928,1676039
1677939,1628122
1677952,1657790
1677976,1637658
1677978,1661869
1678017,1677728
1678190,1675996
1678249,1678255
1678255,1678249
1678267,1746734
1678375,1633599
1678510,1673742
1678568,738335
1678647,1679698
1678676,1618094
1678773,1683311
1678778,1345661
1678871,1678138
1678888,1678889
1678890,1676039
1678905,1507582
1678916,1680934
1678957,"1696518, 1731249"
1678963,1679697
1678994,1684132
1679005,"1673669, 1679279"
1679039,1679038
1679057,1403656
1679136,1679139
1679137,1692556
1679139,1679136
1679149,1359487
1679159,1618094
1679190,1328269
1679197,1748154
1679236,1666072
1679279,1679005
1679294,1675996
1679298,1261301
1679313,1707413
1679384,1711199
1679388,1675935
1679444,1675935
1679457,1614218
1679496,1672139
1679497,1675926
1679556,"185922, 1695130, 1699860"
1679561,453455
1679579,1678226
1679602,1775807
1679633,1673742
1679697,1678963
1679698,1678647
1679722,1607713
1679861,1646338
1679956,1753389
1679967,"1679989, 1680191"
1679989,1679967
1679990,1653774
1680111,1675996
1680122,1658674
1680171,1680510
1680191,1679967
1680244,1667965
1680330,1705744
1680496,1269455
1680510,1680171
1680625,1684574
1680672,1685124
1680707,1659949
1680762,1680966
1680818,1787024
1680834,1649915
1680868,1679325
1680945,1680927
1680966,1680762
1681257,1673669
1681281,1208768
1681335,1524237
1681404,1337397
1681414,1775830
1681476,734643
1681564,1687249
1681576,1673669
1681618,1681619
1681619,"1681618, 1682201, 1683115"
1681630,1463704
1681635,1672776
1681636,"1674273, 1681640"
1681640,1681636
1681674,1575478
1681737,1684574
1681847,1530045
1681860,1781363
1682110,1775938
1682201,1681619
1682215,1775854
1682337,1781880
1682385,1775757
1682423,1650635
1682434,1684294
1682443,1677801
1682572,1520297
1682594,1678406
1682746,1673742
1682784,1689820
1683072,1682713
1683115,1681619
1683123,1515204
1683148,1673061
1683188,"1683782, 1684643"
1683194,1684845
1683244,"1683308, 1684326"
1683269,1683468
1683308,"1683244, 1683453"
1683311,1678773
1683453,1683308
1683470,1433679
1683604,"1683602, 1683609"
1683609,1683604
1683739,587400
1684118,1667801
1684120,1781516
1684132,1678994
1684183,"1684202, 1685250, 1685714, 1686025"
1684202,1684183
1684223,1611600
1684235,1196152
1684294,1682434
1684298,1684805
1684326,1683244
1684340,1645648
1684378,1676966
1684395,1471546
1684444,1775949
1684468,1516552
1684469,1698911
1684528,1412263
1684574,"1680625, 1681737"
1684616,424378
1684698,1816313
1684755,1041377
1684775,1683753
1684845,1683194
1684848,444284
1684873,734643
1685049,1041377
1685088,1686012
1685096,1673778
1685117,1607713
1685124,"1680672, 1685397, 1685535, 1686877"
1685151,1685737
1685212,1667965
1685250,1684183
1685251,"1685309, 1685404"
1685288,1681482
1685289,1498974
1685309,1685251
1685314,1775671
1685387,1676026
1685404,1685251
1685429,1621570
1685682,1685683
1685683,1685682
1685714,1684183
1685919,1675996
1685929,1643789
1685980,1600153
1686025,1684183
1686171,1339439
1686365,1686366
1686366,1686365
1686397,1692259
1686694,"1727708, 1733546, 1733551"
1686699,1684664
1686705,1725672
1686877,1685124
1686982,1686980
1687050,1699426
1687125,"1688852, 1718883, 1922296"
1687249,1681564
1687274,1799426
1687297,1687325
1687637,1686002
1687828,940733
1687851,1685427
1687970,1687995
1687995,1687970
1688419,1403498
1688442,1731442
1688512,1607713
1688524,1628243
1688683,1689138
1688852,1687125
1689071,1320757
1689138,1688683
1689158,1642415
1689187,1685427
1689210,1687695
1689251,"1691195, 1695483, 1696271"
1689318,1675996
1689384,1689789
1689428,1775854
1689457,1775710
1689522,1805814
1689824,1616824
1689853,"1691834, 1693746, 1693750, 1694013"
1689865,1627003
1689888,"1689032, 1689889"
1689889,1689888
1689895,1507582
1689903,1680013
1689925,1689963
1689963,1689925
1689986,"1815074, 1835552"
1690020,1686267
1690030,"491214, 1545282, 1690565"
1690039,1631554
1690132,1673742
1690289,1690235
1690311,"1676492, 1691602"
1690480,1663577
1690589,1571894
1690719,1690689
1690722,1690195
1690758,1691079
1690829,1691152
1690902,52821
1690979,"1832243, 1844915"
1690997,1663577
1691079,1690758
1691118,1679933
1691152,1690829
1691195,1689251
1691204,1691214
1691212,1688213
1691546,117222
1691602,1690311
1691711,1377755
1691725,1678795
1691729,"1701543, 1706120, 1708683, 1717276"
1691740,1623654
1691782,1724313
1691796,1775901
1691834,1689853
1691896,1691948
1691948,1691896
1692081,"1695661, 1698630"
1692085,"1698064, 1699642"
1692169,668577
1692176,"1696154, 1696656"
1692205,1726736
1692259,1686397
1692273,1692082
1692278,1690585
1692321,867962
1692487,594681
1692556,1679137
1692558,"1764292, 1775759"
1692606,1692698
1692608,"1695926, 1696202"
1692673,1698203
1692698,1692606
1692712,1692713
1692713,1692712
1692720,1693148
1692808,1468033
1692834,1395002
1692871,1561850
1692989,1725873
1693010,"1693226, 1694384"
1693071,1691516
1693148,1692720
1693197,"1700588, 1704272, 1707866"
1693226,1693010
1693437,1693438
1693438,1693437
1693605,1699778
1693701,1701039
1693707,1334978
1693755,1724116
1693781,740148
1693866,1699357
1694047,1676492
1694097,1505436
1694155,1687952
1694347,1488708
1694374,1696345
1694384,"1693010, 1693904, 1693909"
1694402,1415923
1694486,1689759
1694519,1539511
1694734,"1694827, 1694831, 1695091, 1695158, 1695515"
1694802,"1697423, 1706719, 1707707"
1694805,1775955
1694827,1694734
1694831,1694734
1694841,1694650
1694948,1691985
1695009,1695697
1695023,1415923
1695091,1694734
1695105,1695106
1695106,1695105
1695115,428378
1695130,1679556
1695158,1694734
1695193,1671815
1695383,1699659
1695415,1775754
1695446,1600210
1695451,1700252
1695483,1689251
1695488,1674047
1695527,1695895
1695617,1708440
1695661,1692081
